Start Date,Unleaded Price,Diesel Price
04/12/2012,3.9067,4.157
04/13/2012,3.9006,4.1526
04/14/2012,3.9043,4.1492000000000004
04/15/2012,3.9065,4.1474
04/16/2012,3.9073,4.1465
04/17/2012,3.9041,4.1435
04/18/2012,3.8993,4.1405
04/19/2012,3.8913,4.1363
04/20/2012,3.8814,4.13
04/21/2012,3.8706,4.1229
04/22/2012,3.8631,4.1186
04/23/2012,3.858,4.1156
04/24/2012,3.8488,4.1114
04/25/2012,3.8397,4.1075
04/26/2012,3.83,4.1038
04/27/2012,3.826,4.0997
04/28/2012,3.8228,4.0979
04/29/2012,3.8188,4.0973
04/30/2012,3.8163,4.0975
05/01/2012,3.8092,4.0964
05/02/2012,3.8029,4.0952
05/03/2012,3.8027,4.0948
05/04/2012,3.8018,4.0936
05/05/2012,3.7923,4.0899
05/06/2012,3.7831,4.0865
05/07/2012,3.7765,4.0828
05/08/2012,3.7634,4.0769
05/09/2012,3.7499,4.0696
05/10/2012,3.7389,4.0601
05/11/2012,3.7337,4.0536
05/12/2012,3.7298,4.0471
05/13/2012,3.7281,4.044
05/14/2012,3.7273,4.0418
05/15/2012,3.7271,4.0367
05/16/2012,3.7276,4.0317
05/17/2012,3.7217,4.0247
05/18/2012,3.7126,4.0169
05/19/2012,3.7006,4.0072
05/20/2012,3.6904,4.0008
05/21/2012,3.6894,3.9961
05/22/2012,3.6795,3.9884
05/23/2012,3.678,3.9809
05/24/2012,3.6762,3.9735
05/25/2012,3.6659,3.9635
05/26/2012,3.6527,3.9536
05/27/2012,3.6453,3.9464
05/28/2012,3.6414,3.9411
05/29/2012,3.6357,3.9374
05/30/2012,3.6259,3.9335
05/31/2012,3.6199,3.928
06/01/2012,3.6106,3.9196
06/02/2012,3.5982,3.9087
06/03/2012,3.5896,3.9
06/04/2012,3.5845,3.8928
06/05/2012,3.5701,3.8826
06/06/2012,3.565,3.8717
06/07/2012,3.5598,3.8606
06/08/2012,3.555,3.8496
06/09/2012,3.5474,3.8402
06/10/2012,3.5418,3.8337
06/11/2012,3.5398,3.8278
06/12/2012,3.5421,3.8216
06/13/2012,3.539,3.8138
06/14/2012,3.5323,3.8048
06/15/2012,3.5236,3.795
06/16/2012,3.5151,3.7852
06/17/2012,3.5085,3.7791
06/18/2012,3.5051,3.7732
06/19/2012,3.4974,3.7684
06/20/2012,3.4867,3.7606
06/21/2012,3.4719,3.7499
06/22/2012,3.4543,3.7376
06/23/2012,3.4342,3.7245
06/24/2012,3.4203,3.7154
06/25/2012,3.4105,3.7087
06/26/2012,3.3969,3.6997
06/27/2012,3.383,3.6909
06/28/2012,3.3689,3.6809
06/29/2012,3.353,3.6698
06/30/2012,3.3369,3.6596
07/01/2012,3.33,3.6552
07/02/2012,3.3257,3.6522
07/03/2012,3.3293,3.6527
07/04/2012,3.3357,3.6539
07/05/2012,3.3384,3.655
07/06/2012,3.3583,3.6622
07/07/2012,3.3763,3.6712
07/08/2012,3.3812,3.6742
07/09/2012,3.3823,3.6746
07/10/2012,3.3806,3.6768
07/11/2012,3.3826,3.6795
07/12/2012,3.3836,3.682
07/13/2012,3.3879,3.6833
07/14/2012,3.3933,3.6843
07/15/2012,3.3958,3.6862
07/16/2012,3.3964,3.685
07/17/2012,3.4064,3.6895
07/18/2012,3.4256,3.6968
07/19/2012,3.4372,3.703
07/20/2012,3.4467,3.71
07/21/2012,3.4591,3.7244
07/22/2012,3.4667,3.7365
07/23/2012,3.4706,3.7438
07/24/2012,3.4765,3.7554
07/25/2012,3.4847,3.7632
07/26/2012,3.4896,3.7667
07/27/2012,3.4879,3.7683
07/28/2012,3.4846,3.7689
07/29/2012,3.4853,3.7692
07/30/2012,3.4859,3.7684
07/31/2012,3.4999,3.7735
08/01/2012,3.5208,3.7799
08/02/2012,3.5342,3.7855
08/03/2012,3.5673,3.7942
08/04/2012,3.595,3.8045
08/05/2012,3.6096,3.8115
08/06/2012,3.6187,3.8175
08/07/2012,3.6344,3.8293
08/08/2012,3.6472,3.8426
08/09/2012,3.6618,3.8596
08/10/2012,3.6729,3.8784
08/11/2012,3.6854,3.9007
08/12/2012,3.6919,3.9137
08/13/2012,3.6962,3.9212
08/14/2012,3.7021,3.931
08/15/2012,3.7086,3.9403
08/16/2012,3.7104,3.9482
08/17/2012,3.7163,3.9604
08/18/2012,3.7198,3.9732
08/19/2012,3.7198,3.9819
08/20/2012,3.7195,3.9883
08/21/2012,3.7172,3.9942
08/22/2012,3.7157,4.0004
08/23/2012,3.7178,4.0082
08/24/2012,3.7303,4.019
08/25/2012,3.7434,4.0294
08/26/2012,3.7476,4.0348
08/27/2012,3.7499,4.0392
08/28/2012,3.7555,4.0452
08/29/2012,3.8042,4.0627
08/30/2012,3.8256,4.0808
08/31/2012,3.8288,4.0904
09/01/2012,3.827,4.0952
09/02/2012,3.8266,4.0989
09/03/2012,3.8265,4.101
09/04/2012,3.8242,4.1022
09/05/2012,3.8238,4.1063
09/06/2012,3.823,4.1103
09/07/2012,3.8215,4.1125
09/08/2012,3.8215,4.1129
09/09/2012,3.8249,4.1145
09/10/2012,3.8277,4.1159
09/11/2012,3.8428,4.1161
09/12/2012,3.8581,4.1185
09/13/2012,3.8686,4.1211
09/14/2012,3.8708,4.1225
09/15/2012,3.8673,4.1239
09/16/2012,3.8643,4.1236
09/17/2012,3.8624,4.1247
09/18/2012,3.8589,4.1242
09/19/2012,3.8536,4.1227
09/20/2012,3.8456,4.1201
09/21/2012,3.8328,4.1137
09/22/2012,3.8211,4.1075
09/23/2012,3.8139,4.1041
09/24/2012,3.8083,4.1001
09/25/2012,3.8095,4.0973
09/26/2012,3.8052,4.0935
09/27/2012,3.7951,4.0897
09/28/2012,3.7874,4.0855
09/29/2012,3.7834,4.0838
09/30/2012,3.7827,4.0838
10/01/2012,3.7819,4.0838
10/02/2012,3.7797,4.0824
10/03/2012,3.7815,4.0833
10/04/2012,3.7836,4.0836
10/05/2012,3.7888,4.0825
10/06/2012,3.8062,4.0868
10/07/2012,3.8142,4.0932
10/08/2012,3.818,4.0987
10/09/2012,3.8153,4.1018
10/10/2012,3.813,4.1088
10/11/2012,3.813,4.1199
10/12/2012,3.8103,4.127
10/13/2012,3.8024,4.1327
10/14/2012,3.7936,4.1357
10/15/2012,3.7872,4.1361
10/16/2012,3.7727,4.1375
10/17/2012,3.7559,4.1376
10/18/2012,3.7371,4.1345
10/19/2012,3.7152,4.1313
10/20/2012,3.6917,4.1257
10/21/2012,3.6758,4.121
10/22/2012,3.6651,4.1174
10/23/2012,3.6476,4.1141
10/24/2012,3.6249,4.1061
10/25/2012,3.5993,4.0947
10/26/2012,3.5749,4.0829
10/27/2012,3.5537,4.0728
10/28/2012,3.5477,4.0661
10/29/2012,3.5433,4.0614
10/30/2012,3.534,4.0581
10/31/2012,3.5212,4.0527
11/01/2012,3.5071,4.0471
11/02/2012,3.4962,4.0436
11/03/2012,3.4834,4.0384
11/04/2012,3.4753,4.0337
11/05/2012,3.4703,4.0299
11/06/2012,3.4628,4.0247
11/07/2012,3.462,4.0207
11/08/2012,3.4637,4.0157
11/09/2012,3.4561,4.0111
11/10/2012,3.445,4.0065
11/11/2012,3.4394,4.0039
11/12/2012,3.4372,4.002
11/13/2012,3.4401,3.9997
11/14/2012,3.4428,3.9993
11/15/2012,3.4375,3.9968
11/16/2012,3.4295,3.9935
11/17/2012,3.4222,3.991
11/18/2012,3.4181,3.9925
11/19/2012,3.4156,3.9926
11/20/2012,3.4117,3.9953
11/21/2012,3.4261,4.0026
11/22/2012,3.4321,4.0099
11/23/2012,3.4311,4.0115
11/24/2012,3.4286,4.0136
11/25/2012,3.4261,4.0156
11/26/2012,3.4231,4.0156
11/27/2012,3.4194,4.0181
11/28/2012,3.4151,4.0198
11/29/2012,3.4094,4.0196
11/30/2012,3.4024,4.0174
12/01/2012,3.3955,4.0147
12/02/2012,3.3905,4.0121
12/03/2012,3.387,4.0101
12/04/2012,3.381,4.0094
12/05/2012,3.3804,4.0084
12/06/2012,3.3793,4.0055
12/07/2012,3.3713,4.0008
12/08/2012,3.3578,3.9935
12/09/2012,3.3469,3.9883
12/10/2012,3.3397,3.9818
12/11/2012,3.3284,3.9778
12/12/2012,3.3154,3.971
12/13/2012,3.3009,3.9611
12/14/2012,3.2864,3.9529
12/15/2012,3.2695,3.9444
12/16/2012,3.2567,3.9384
12/17/2012,3.2476,3.9337
12/18/2012,3.2363,3.9296
12/19/2012,3.2263,3.925
12/20/2012,3.2192,3.9204
12/21/2012,3.2324,3.9195
12/22/2012,3.2435,3.9182
12/23/2012,3.2464,3.9168
12/24/2012,3.2468,3.9148
12/25/2012,3.2473,3.9135
12/26/2012,3.2471,3.9143
12/27/2012,3.2605,3.9158
12/28/2012,3.2791,3.9166
12/29/2012,3.2891,3.9161
12/30/2012,3.2921,3.9165
12/31/2012,3.2917,3.9141
01/01/2013,3.292,3.9154
01/02/2013,3.2913,3.9153
01/03/2013,3.2916,3.9125
01/04/2013,3.2949,3.914
01/05/2013,3.2993,3.914
01/06/2013,3.2988,3.9126
01/07/2013,3.2974,3.9094
01/08/2013,3.2996,3.9096
01/09/2013,3.3037,3.9096
01/10/2013,3.3103,3.9086
01/11/2013,3.3131,3.9085
01/12/2013,3.3106,3.9057
01/13/2013,3.3065,3.9032
01/14/2013,3.3036,3.9005
01/15/2013,3.2974,3.9002
01/16/2013,3.2943,3.9011
01/17/2013,3.2918,3.8995
01/18/2013,3.2929,3.8969
01/19/2013,3.3012,3.8963
01/20/2013,3.3037,3.8948
01/21/2013,3.3053,3.894
01/22/2013,3.3101,3.8949
01/23/2013,3.3158,3.8978
01/24/2013,3.3213,3.9004
01/25/2013,3.3313,3.9029
01/26/2013,3.3411,3.9059
01/27/2013,3.3465,3.9082
01/28/2013,3.349,3.9088
01/29/2013,3.3635,3.9137
01/30/2013,3.3935,3.9205
01/31/2013,3.4227,3.9304
02/01/2013,3.4621,3.9436
02/02/2013,3.4973,3.9557
02/03/2013,3.5137,3.9673
02/04/2013,3.5231,3.9753
02/05/2013,3.533,3.985
02/06/2013,3.5456,3.9965
02/07/2013,3.5549,4.0077
02/08/2013,3.5671,4.019
02/09/2013,3.5776,4.0295
02/10/2013,3.5822,4.0378
02/11/2013,3.5865,4.0476
02/12/2013,3.6035,4.0616
02/13/2013,3.6176,4.0747
02/14/2013,3.6284,4.087
02/15/2013,3.6433,4.0984
02/16/2013,3.685,4.1113
02/17/2013,3.7137,4.1209
02/18/2013,3.7303,4.1278
02/19/2013,3.7484,4.1312
02/20/2013,3.7656,4.1368
02/21/2013,3.7778,4.1419
02/22/2013,3.7814,4.1448
02/23/2013,3.7798,4.1457
02/24/2013,3.7769,4.145
02/25/2013,3.7766,4.1438
02/26/2013,3.7822,4.1436
02/27/2013,3.7863,4.1439
02/28/2013,3.7824,4.1421
03/01/2013,3.7714,4.1361
03/02/2013,3.7588,4.1304
03/03/2013,3.7507,4.1259
03/04/2013,3.7462,4.1231
03/05/2013,3.7366,4.1169
03/06/2013,3.7268,4.1113
03/07/2013,3.7192,4.1057
03/08/2013,3.7115,4.1008
03/09/2013,3.7029,4.0953
03/10/2013,3.6977,4.0911
03/11/2013,3.6958,4.0898
03/12/2013,3.7026,4.0866
03/13/2013,3.7058,4.0827
03/14/2013,3.701,4.0776
03/15/2013,3.6946,4.072
03/16/2013,3.6888,4.0664
03/17/2013,3.6857,4.0628
03/18/2013,3.6845,4.0591
03/19/2013,3.6924,4.0557
03/20/2013,3.6967,4.0526
03/21/2013,3.6909,4.0472
03/22/2013,3.6856,4.0417
03/23/2013,3.6772,4.0357
03/24/2013,3.6705,4.0304
03/25/2013,3.667,4.0268
03/26/2013,3.658,4.0228
03/27/2013,3.6496,4.0181
03/28/2013,3.6448,4.0135
03/29/2013,3.6422,4.01
03/30/2013,3.6388,4.0093
03/31/2013,3.6356,4.0083
04/01/2013,3.634,4.0069
04/02/2013,3.6366,4.0061
04/03/2013,3.6399,4.007
04/04/2013,3.6357,4.0069
04/05/2013,3.6252,4.0042
04/06/2013,3.6109,3.9995
04/07/2013,3.6006,3.9954
04/08/2013,3.5931,3.9908
04/09/2013,3.5825,3.9869
04/10/2013,3.5719,3.9828
04/11/2013,3.5636,3.9789
04/12/2013,3.5576,3.9753
04/13/2013,3.5405,3.9672
04/14/2013,3.5315,3.9637
04/15/2013,3.5255,3.959
04/16/2013,3.5216,3.9543
04/17/2013,3.5193,3.9485
04/18/2013,3.5124,3.9409
04/19/2013,3.5056,3.9318
04/20/2013,3.5129,3.9236
04/21/2013,3.5172,3.9181
04/22/2013,3.5177,3.913
04/23/2013,3.5154,3.9084
04/24/2013,3.5157,3.9039
04/25/2013,3.5119,3.8971
04/26/2013,3.5051,3.8904
04/27/2013,3.5019,3.8856
04/28/2013,3.5002,3.883
04/29/2013,3.5004,3.8798
04/30/2013,3.5082,3.8796
05/01/2013,3.5221,3.8821
05/02/2013,3.5248,3.8808
05/03/2013,3.5215,3.8775
05/04/2013,3.5201,3.8755
05/05/2013,3.5199,3.8743
05/06/2013,3.521,3.8727
05/07/2013,3.5248,3.8726
05/08/2013,3.5389,3.8757
05/09/2013,3.549,3.8793
05/10/2013,3.56,3.8813
05/11/2013,3.5717,3.8827
05/12/2013,3.5762,3.8837
05/13/2013,3.579,3.8831
05/14/2013,3.5817,3.8841
05/15/2013,3.5877,3.8841
05/16/2013,3.6005,3.8838
05/17/2013,3.6176,3.8835
05/18/2013,3.6397,3.8842
05/19/2013,3.6486,3.8845
05/20/2013,3.6525,3.8846
05/21/2013,3.654,3.8858
05/22/2013,3.6602,3.8878
05/23/2013,3.6592,3.8887
05/24/2013,3.651,3.8863
05/25/2013,3.6406,3.8837
05/26/2013,3.6344,3.8818
05/27/2013,3.631,3.881
05/28/2013,3.6261,3.8789
05/29/2013,3.6212,3.8776
05/30/2013,3.6186,3.877
05/31/2013,3.6121,3.8743
06/01/2013,3.6046,3.8711
06/02/2013,3.6173,3.8693
06/03/2013,3.6227,3.8672
06/04/2013,3.6187,3.8642
06/05/2013,3.6174,3.8628
06/06/2013,3.6299,3.8615
06/07/2013,3.6332,3.8599
06/08/2013,3.6328,3.8582
06/09/2013,3.6323,3.8566
06/10/2013,3.6345,3.8556
06/11/2013,3.6327,3.856
06/12/2013,3.6339,3.8552
06/13/2013,3.6321,3.8539
06/14/2013,3.6252,3.8527
06/15/2013,3.6182,3.8524
06/16/2013,3.6139,3.852
06/17/2013,3.6113,3.85
06/18/2013,3.6071,3.8518
06/19/2013,3.6028,3.8525
06/20/2013,3.5975,3.852
06/21/2013,3.5923,3.8522
06/22/2013,3.5821,3.8501
06/23/2013,3.5728,3.8484
06/24/2013,3.5665,3.8461
06/25/2013,3.5537,3.8433
06/26/2013,3.5412,3.8406
06/27/2013,3.5276,3.8366
06/28/2013,3.5139,3.8313
06/29/2013,3.5007,3.8277
06/30/2013,3.4918,3.825
07/01/2013,3.4866,3.8229
07/02/2013,3.4781,3.8207
07/03/2013,3.4769,3.8186
07/04/2013,3.4774,3.8166
07/05/2013,3.4762,3.8158
07/06/2013,3.4743,3.8153
07/07/2013,3.4742,3.8162
07/08/2013,3.4743,3.8167
07/09/2013,3.483,3.8195
07/10/2013,3.5011,3.8244
07/11/2013,3.5183,3.8291
07/12/2013,3.5504,3.836
07/13/2013,3.582,3.8417
07/14/2013,3.6002,3.8453
07/15/2013,3.6126,3.8483
07/16/2013,3.6353,3.8543
07/17/2013,3.6568,3.8599
07/18/2013,3.6685,3.8646
07/19/2013,3.672,3.8684
07/20/2013,3.6719,3.8724
07/21/2013,3.6711,3.8755
07/22/2013,3.6707,3.877
07/23/2013,3.6655,3.8793
07/24/2013,3.6604,3.8814
07/25/2013,3.6546,3.882
07/26/2013,3.6478,3.8828
07/27/2013,3.639,3.8825
07/28/2013,3.6338,3.8825
07/29/2013,3.6305,3.8811
07/30/2013,3.6241,3.8811
07/31/2013,3.6274,3.8809
08/01/2013,3.6297,3.8815
08/02/2013,3.6259,3.8815
08/03/2013,3.621,3.8814
08/04/2013,3.6169,3.8835
08/05/2013,3.6143,3.8834
08/06/2013,3.6081,3.8835
08/07/2013,3.5995,3.8846
08/08/2013,3.5892,3.8832
08/09/2013,3.5766,3.881
08/10/2013,3.5628,3.8783
08/11/2013,3.5545,3.8751
08/12/2013,3.5488,3.873
08/13/2013,3.5419,3.8716
08/14/2013,3.5386,3.8713
08/15/2013,3.5391,3.8702
08/16/2013,3.5413,3.87
08/17/2013,3.5415,3.8713
08/18/2013,3.5395,3.8716
08/19/2013,3.5384,3.8718
08/20/2013,3.5369,3.874
08/21/2013,3.5333,3.8758
08/22/2013,3.5335,3.8772
08/23/2013,3.5364,3.8784
08/24/2013,3.541,3.8808
08/25/2013,3.5408,3.8834
08/26/2013,3.5407,3.8844
08/27/2013,3.5421,3.8881
08/28/2013,3.5459,3.8925
08/29/2013,3.5642,3.9021
08/30/2013,3.5854,3.9155
08/31/2013,3.5928,3.9272
09/01/2013,3.5937,3.9327
09/02/2013,3.5936,3.9345
09/03/2013,3.5911,3.9354
09/04/2013,3.5888,3.9398
09/05/2013,3.5868,3.943
09/06/2013,3.5839,3.9447
09/07/2013,3.5777,3.9451
09/08/2013,3.5712,3.944
09/09/2013,3.5704,3.944
09/10/2013,3.5641,3.9455
09/11/2013,3.5575,3.9469
09/12/2013,3.5495,3.9457
09/13/2013,3.5401,3.9445
09/14/2013,3.5308,3.9434
09/15/2013,3.5226,3.942
09/16/2013,3.5174,3.9418
09/17/2013,3.5122,3.9409
09/18/2013,3.5055,3.9411
09/19/2013,3.4943,3.938
09/20/2013,3.4914,3.9349
09/21/2013,3.4858,3.9313
09/22/2013,3.4786,3.9291
09/23/2013,3.4724,3.9258
09/24/2013,3.4606,3.9229
09/25/2013,3.4466,3.9197
09/26/2013,3.4335,3.9155
09/27/2013,3.422,3.9111
09/28/2013,3.4116,3.9073
09/29/2013,3.4049,3.9047
09/30/2013,3.3994,3.9006
10/01/2013,3.3926,3.8995
10/02/2013,3.3854,3.8979
10/03/2013,3.3755,3.8938
10/04/2013,3.3658,3.8902
10/05/2013,3.3569,3.887
10/06/2013,3.3504,3.8849
10/07/2013,3.3457,3.8822
10/08/2013,3.3486,3.8815
10/09/2013,3.3535,3.8813
10/10/2013,3.3505,3.8784
10/11/2013,3.3454,3.8765
10/12/2013,3.3451,3.8774
10/13/2013,3.3441,3.877
10/14/2013,3.3425,3.8746
10/15/2013,3.3466,3.8762
10/16/2013,3.3573,3.8781
10/17/2013,3.3603,3.8779
10/18/2013,3.3599,3.8765
10/19/2013,3.356,3.8754
10/20/2013,3.3525,3.8747
10/21/2013,3.3516,3.8777
10/22/2013,3.3435,3.8722
10/23/2013,3.3386,3.8727
10/24/2013,3.3285,3.8706
10/25/2013,3.3153,3.8675
10/26/2013,3.3018,3.8633
10/27/2013,3.2925,3.86
10/28/2013,3.2849,3.8555
10/29/2013,3.2777,3.8545
10/30/2013,3.2786,3.8542
10/31/2013,3.2792,3.8523
11/01/2013,3.2748,3.8505
11/02/2013,3.266,3.8492
11/03/2013,3.2575,3.8468
11/04/2013,3.2518,3.8409
11/05/2013,3.24,3.8381
11/06/2013,3.2318,3.8396
11/07/2013,3.2216,3.8364
11/08/2013,3.2112,3.8318
11/09/2013,3.1992,3.8277
11/10/2013,3.1918,3.8248
11/11/2013,3.1855,3.8205
11/12/2013,3.1794,3.819
11/13/2013,3.1863,3.819
11/14/2013,3.1942,3.8179
11/15/2013,3.1988,3.8164
11/16/2013,3.2058,3.8159
11/17/2013,3.2076,3.8147
11/18/2013,3.2079,3.8121
11/19/2013,3.2089,3.8142
11/20/2013,3.2118,3.8148
11/21/2013,3.2201,3.8152
11/22/2013,3.2354,3.8163
11/23/2013,3.2622,3.8209
11/24/2013,3.2746,3.826
11/25/2013,3.28,3.8285
11/26/2013,3.2855,3.8365
11/27/2013,3.287,3.8426
11/28/2013,3.2829,3.8461
11/29/2013,3.2788,3.8454
11/30/2013,3.2743,3.8455
12/01/2013,3.2715,3.8477
12/02/2013,3.2676,3.8459
12/03/2013,3.2631,3.8481
12/04/2013,3.2569,3.8511
12/05/2013,3.2519,3.8517
12/06/2013,3.2587,3.8534
12/07/2013,3.263,3.8558
12/08/2013,3.2641,3.8571
12/09/2013,3.2628,3.8535
12/10/2013,3.2587,3.8541
12/11/2013,3.2565,3.8554
12/12/2013,3.2533,3.855
12/13/2013,3.248,3.8542
12/14/2013,3.2392,3.8523
12/15/2013,3.2334,3.8504
12/16/2013,3.2284,3.8472
12/17/2013,3.2216,3.8461
12/18/2013,3.216,3.847
12/19/2013,3.2117,3.8463
12/20/2013,3.222,3.8456
12/21/2013,3.2357,3.8458
12/22/2013,3.2441,3.847
12/23/2013,3.25,3.847
12/24/2013,3.2583,3.8511
12/25/2013,3.264,3.855
12/26/2013,3.2677,3.8551
12/27/2013,3.2831,3.8554
12/28/2013,3.3021,3.8614
12/29/2013,3.309,3.8636
12/30/2013,3.3121,3.8631
12/31/2013,3.3175,3.8685
01/01/2014,3.3229,3.8728
01/02/2014,3.3249,3.8736
01/03/2014,3.326,3.8755
01/04/2014,3.3221,3.8762
01/05/2014,3.3169,3.8737
01/06/2014,3.3165,3.8719
01/07/2014,3.3142,3.8746
01/08/2014,3.3103,3.8746
01/09/2014,3.3071,3.8732
01/10/2014,3.3117,3.8719
01/11/2014,3.3148,3.8697
01/12/2014,3.3129,3.8676
01/13/2014,3.3115,3.864
01/14/2014,3.308,3.8648
01/15/2014,3.3057,3.8645
01/16/2014,3.3016,3.8618
01/17/2014,3.2964,3.8602
01/18/2014,3.2907,3.8583
01/19/2014,3.2865,3.8571
01/20/2014,3.2837,3.8533
01/21/2014,3.2793,3.8559
01/22/2014,3.2831,3.859
01/23/2014,3.2868,3.858
01/24/2014,3.2879,3.8593
01/25/2014,3.2868,3.8648
01/26/2014,3.2851,3.8685
01/27/2014,3.2822,3.8677
01/28/2014,3.2786,3.8755
01/29/2014,3.2765,3.8832
01/30/2014,3.2748,3.8904
01/31/2014,3.2777,3.8951
02/01/2014,3.2814,3.8994
02/02/2014,3.2801,3.9035
02/03/2014,3.2786,3.9057
02/04/2014,3.2744,3.9113
02/05/2014,3.2724,3.917
02/06/2014,3.2703,3.9196
02/07/2014,3.2686,3.9221
02/08/2014,3.2697,3.9281
02/09/2014,3.2837,3.932
02/10/2014,3.2939,3.9331
02/11/2014,3.3066,3.9399
02/12/2014,3.3171,3.9434
02/13/2014,3.3269,3.9532
02/14/2014,3.3351,3.9586
02/15/2014,3.3381,3.9563
02/16/2014,3.3515,3.9581
02/17/2014,3.3581,3.9612
02/18/2014,3.3661,3.962
02/19/2014,3.3748,3.966
02/20/2014,3.3834,3.9715
02/21/2014,3.3892,3.9785
02/22/2014,3.394,3.9845
02/23/2014,3.4093,3.9888
02/24/2014,3.4193,3.9918
02/25/2014,3.4256,3.9965
02/26/2014,3.4317,3.9988
02/27/2014,3.4355,4.0015
02/28/2014,3.4477,4.0026
03/01/2014,3.4541,4.0034
03/02/2014,3.4558,4.0037
03/03/2014,3.4587,4.004
03/04/2014,3.4596,4.0069
03/05/2014,3.4641,4.0086
03/06/2014,3.4736,4.0104
03/07/2014,3.4836,4.012
03/08/2014,3.4878,4.0111
03/09/2014,3.4879,4.0106
03/10/2014,3.4892,4.009
03/11/2014,3.4875,4.0103
03/12/2014,3.4902,4.0098
03/13/2014,3.5035,4.0082
03/14/2014,3.5133,4.0065
03/15/2014,3.5159,4.0051
03/16/2014,3.5174,4.0035
03/17/2014,3.5206,4.0003
03/18/2014,3.5241,4.0006
03/19/2014,3.5279,3.9987
03/20/2014,3.5281,3.9951
03/21/2014,3.5251,3.993
03/22/2014,3.5229,3.9903
03/23/2014,3.5253,3.9885
03/24/2014,3.5294,3.9837
03/25/2014,3.5307,3.9832
03/26/2014,3.5353,3.9826
03/27/2014,3.5362,3.98
03/28/2014,3.5373,3.9778
03/29/2014,3.5406,3.9763
03/30/2014,3.548,3.9749
03/31/2014,3.5548,3.9715
04/01/2014,3.5563,3.9726
04/02/2014,3.5611,3.973
04/03/2014,3.5662,3.9713
04/04/2014,3.5702,3.9691
04/05/2014,3.5744,3.9674
04/06/2014,3.5771,3.9656
04/07/2014,3.579,3.9634
04/08/2014,3.5863,3.9634
04/09/2014,3.6008,3.9633
04/10/2014,3.612,3.9618
04/11/2014,3.623,3.9615
04/12/2014,3.6317,3.9609
04/13/2014,3.6352,3.959
04/14/2014,3.6375,3.957
04/15/2014,3.6434,3.9584
04/16/2014,3.653,3.9598
04/17/2014,3.6573,3.9601
04/18/2014,3.6627,3.9606
04/19/2014,3.6672,3.9617
04/20/2014,3.668,3.9613
04/21/2014,3.6686,3.9594
04/22/2014,3.6665,3.9614
04/23/2014,3.6734,3.9638
04/24/2014,3.6851,3.965
04/25/2014,3.6929,3.9659
04/26/2014,3.6954,3.9665
04/27/2014,3.6958,3.9659
04/28/2014,3.6964,3.9637
04/29/2014,3.6933,3.9655
04/30/2014,3.6907,3.9657
05/01/2014,3.6872,3.9635
05/02/2014,3.6831,3.9618
05/03/2014,3.6787,3.96
05/04/2014,3.6752,3.9582
05/05/2014,3.6733,3.9554
05/06/2014,3.6672,3.9554
05/07/2014,3.6655,3.9545
05/08/2014,3.6653,3.951
05/09/2014,3.663,3.9487
05/10/2014,3.6579,3.9466
05/11/2014,3.6543,3.9443
05/12/2014,3.6519,3.94
05/13/2014,3.6437,3.9407
05/14/2014,3.6395,3.94
05/15/2014,3.6406,3.9388
05/16/2014,3.6475,3.9369
05/17/2014,3.6473,3.9345
05/18/2014,3.6461,3.9326
05/19/2014,3.6462,3.9298
05/20/2014,3.6424,3.9303
05/21/2014,3.6415,3.9305
05/22/2014,3.649,3.9289
05/23/2014,3.6561,3.9279
05/24/2014,3.6564,3.9268
05/25/2014,3.6559,3.9255
05/26/2014,3.6572,3.9222
05/27/2014,3.6539,3.9209
05/28/2014,3.65,3.9234
05/29/2014,3.6512,3.924
05/30/2014,3.661,3.9223
05/31/2014,3.6681,3.9213
06/01/2014,3.6688,3.9193
06/02/2014,3.6693,3.9166
06/03/2014,3.6652,3.9163
06/04/2014,3.6625,3.9161
06/05/2014,3.6597,3.9135
06/06/2014,3.658,3.9096
06/07/2014,3.6562,3.9071
06/08/2014,3.6536,3.9052
06/09/2014,3.6531,3.9013
06/10/2014,3.6462,3.8998
06/11/2014,3.6441,3.8997
06/12/2014,3.6467,3.897
06/13/2014,3.6487,3.8953
06/14/2014,3.6568,3.8947
06/15/2014,3.6611,3.8933
06/16/2014,3.6617,3.8901
06/17/2014,3.6642,3.8918
06/18/2014,3.6693,3.8943
06/19/2014,3.6748,3.8948
06/20/2014,3.6787,3.8965
06/21/2014,3.6812,3.898
06/22/2014,3.682,3.8991
06/23/2014,3.6833,3.8975
06/24/2014,3.6812,3.9006
06/25/2014,3.681,3.9041
06/26/2014,3.6839,3.9048
06/27/2014,3.6845,3.9055
06/28/2014,3.6811,3.9059
06/29/2014,3.6775,3.9054
06/30/2014,3.6756,3.902
07/01/2014,3.6718,3.9026
07/02/2014,3.6701,3.9032
07/03/2014,3.6672,3.9023
07/04/2014,3.6626,3.9013
07/05/2014,3.6599,3.8999
07/06/2014,3.6564,3.8966
07/07/2014,3.6545,3.8953
07/08/2014,3.6489,3.8954
07/09/2014,3.6448,3.895
07/10/2014,3.6385,3.8925
07/11/2014,3.6312,3.8897
07/12/2014,3.6231,3.8862
07/13/2014,3.6172,3.8832
07/14/2014,3.614,3.8799
07/15/2014,3.6049,3.8786
07/16/2014,3.598,3.8775
07/17/2014,3.5902,3.8739
07/18/2014,3.588,3.8705
07/19/2014,3.5838,3.8682
07/20/2014,3.5784,3.8653
07/21/2014,3.5742,3.8607
